id_contrato,id_cliente,tipo_seguro,data_inicio,data_fim,valor_premio_mensal,satisfacao_ultima_avaliacao,canal_venda,renovado_automaticamente
6f13b4a6-e366-4fa6-9982-ccf772b36ac3,C02521,Empresarial,2025-01-02,2026-01-02,982.12,Baixa,Site,True
5a2347ba-4f67-4cd7-bcd1-47b034d708e8,C03670,Auto,2023-05-16,2023-11-12,1213.78,Baixa,Corretor,True
8301f89e-b631-43a4-838a-5e62083d3d76,C00882,Saúde,2024-04-19,2026-04-19,127.66,Baixa,Corretor,True
0022f7c7-06ee-4086-94a9-52d6929447e5,C04446,Empresarial,2024-04-16,2024-10-13,470.46,Baixa,Agência Física,False
aa423fa4-7796-4a72-add9-bce017bcbc21,C01410,Auto,2023-03-16,2025-03-15,410.46,Alta,App,False
cf8472c8-b6f3-44a2-b341-59824859e633,C02739,Residencial,2025-02-18,2025-08-17,1329.99,Média,Site,True
c7913274-b770-4c6e-9da7-8938134495a3,C01555,Empresarial,2024-05-05,2025-05-05,183.6,Média,Corretor,False
f3197f52-513b-4134-9723-9d6a97dc719f,C03833,Saúde,2022-08-06,2024-08-05,1321.72,Baixa,Site,False
8b783663-704c-4b89-8456-79269f90aa27,C02702,Saúde,2022-09-04,2024-09-03,1469.07,Alta,Corretor,False
c364db31-bb86-4232-a34e-ef1205d348e5,C03438,Residencial,2024-08-24,2025-02-20,1021.93,Alta,Agência Física,True
5c6a33f4-8ac2-4816-bf5b-9f1461879aeb,C01114,Auto,2023-05-21,2025-05-20,215.05,Alta,Agência Física,True
9ff5210c-2f31-4c39-b3e7-4e120e809338,C03030,Vida,2024-04-29,2026-04-29,642.85,Baixa,Corretor,False
183efe18-618e-45e7-a2e4-7eeba320d116,C00533,Auto,2022-08-06,2023-08-06,985.87,Média,Agência Física,False
ddcd7077-fcfe-49c2-b8a4-3fa3f49bbd55,C01209,Empresarial,2024-08-25,2025-08-25,1377.18,Média,Corretor,False
c0d78d16-778c-4ff2-86cc-0dbdef2de284,C02489,Vida,2023-11-02,2024-04-30,1155.92,Alta,Corretor,False
d74a5521-de1a-41ac-ab06-caf1067914d8,C01398,Vida,2023-09-29,2024-03-27,91.35,Baixa,Site,True
e567a3c5-72c7-4027-925b-d0fed0d59446,C01528,Auto,2024-07-26,2025-01-22,507.5,Baixa,Agência Física,True
e5f07a4d-c675-49fc-a8f2-bc99d5b85e0d,C00204,Residencial,2025-03-21,2025-09-17,584.51,Média,Agência Física,False
973d0c6d-1c0d-42af-8daa-76ad7599f7ca,C03222,Vida,2024-01-24,2024-07-22,789.99,Baixa,Corretor,True
69a0b8bf-a675-482f-b93d-25132ed53c85,C04043,Empresarial,2023-11-20,2024-05-18,330.18,Alta,Corretor,False
fb4ae48e-dfe3-4e09-972d-75a6518fb736,C03832,Vida,2024-08-23,2025-08-23,1049.91,Média,Agência Física,False
8dcaad0a-bf41-4083-92a7-5f3172431ead,C01964,Empresarial,2024-06-09,2025-06-09,1371.82,Alta,Corretor,False
2dad8bf6-8cfe-4ada-8db2-34026656416d,C03012,Saúde,2022-10-20,2024-10-19,516.42,Baixa,Agência Física,True
b9a26a37-3d87-4e22-a0b6-4c33b23c3273,C04065,Saúde,2024-04-25,2025-04-25,629.7,Média,Site,False
808a2095-69ac-492a-956c-d040e8413804,C04735,Auto,2023-08-30,2024-08-29,1450.6,Alta,App,False
d565a0b0-8bd2-464d-b532-4f8350106722,C00765,Empresarial,2024-11-02,2025-05-01,288.45,Média,App,False
261d5732-917b-4bd7-a7dd-a623dc0ea065,C04619,Auto,2024-12-10,2025-06-08,796.96,Baixa,Agência Física,False
6007ce59-fb4d-4c85-9ab0-90b3c3862983,C03168,Residencial,2022-09-23,2024-09-22,904.42,Média,Site,False
13299a74-6a95-4c10-9a7e-898b64a780e8,C03293,Empresarial,2023-03-02,2025-03-01,95.98,Baixa,App,False
8000fb3a-1992-41fc-9f1a-e57a9381fd80,C03494,Vida,2024-03-01,2026-03-01,477.18,Baixa,Agência Física,True
0c658afb-e731-4e5c-905d-61e2663e008b,C01948,Auto,2023-02-03,2025-02-02,906.04,Alta,Corretor,False
352e5673-e5eb-43d3-9157-e07696e9c149,C01850,Saúde,2023-11-22,2024-11-21,1267.39,Média,Agência Física,False
80fb1cf5-88ed-4076-ae9a-e2179a6836ff,C00613,Residencial,2024-10-03,2026-10-03,1057.45,Alta,Site,False
ea0d82ef-a62e-45e4-a139-10107fc45773,C02272,Residencial,2025-03-09,2027-03-09,396.5,Alta,Agência Física,False
e85c8817-d2c5-4d4d-bf1e-6086ceb635a7,C02879,Saúde,2022-09-27,2023-09-27,500.17,Média,Site,False
750d37a6-2aef-4d30-bc6d-73064e562132,C02224,Auto,2025-02-22,2027-02-22,564.23,Alta,Corretor,True
fc24b634-f859-4d53-8889-87b42b56790c,C01286,Saúde,2024-06-11,2026-06-11,547.56,Baixa,Agência Física,False
87a6d706-f613-4507-82d2-e2ea0f888230,C03081,Auto,2025-02-13,2027-02-13,186.19,Baixa,Agência Física,False
aeae43f3-c3ab-489c-81ca-d8ee22e8c4e3,C00045,Saúde,2023-11-21,2025-11-20,942.58,Média,App,False
77bf9517-e56e-41c0-b8f2-d10a3b28ffaf,C03458,Saúde,2022-07-29,2024-07-28,246.83,Média,Site,False
c88267df-6c79-4e33-b328-9341338f1290,C04542,Auto,2022-09-25,2023-03-24,509.1,Baixa,Site,True
cb94118b-b482-46bf-8475-260d68889784,C04302,Auto,2022-10-12,2024-10-11,1308.14,Alta,Site,False
03b4886c-3c4a-42c2-a5cd-c0cd862227fa,C04213,Vida,2023-10-31,2024-04-28,442.04,Alta,Corretor,False
46b8aee0-3530-4d55-85a5-c677f4cb717d,C01076,Residencial,2024-08-05,2025-08-05,1363.16,Média,Agência Física,False
3037459c-1e85-49aa-80c0-2f7db64c4411,C02630,Vida,2022-09-21,2023-03-20,795.96,Alta,Agência Física,False
3da9fce9-d4ce-45fa-b3a8-8bb632895948,C00635,Empresarial,2025-01-30,2026-01-30,343.68,Baixa,Agência Física,True
37f9cf10-6915-44f8-81fa-dc350cd56661,C04010,Saúde,2023-02-07,2023-08-06,933.8,Baixa,Corretor,True
4c2f8fc1-e307-4dd3-925b-769dbee49189,C02233,Auto,2022-09-01,2023-02-28,214.94,Alta,Agência Física,True
77455f55-e0f0-4676-9d42-6b6b6e6bb84b,C03394,Empresarial,2023-12-09,2024-06-06,605.68,Baixa,Site,True
98df9f10-728b-4667-87f0-140f770eb528,C04683,Residencial,2024-09-11,2026-09-11,634.48,Baixa,Agência Física,False
a9ff794f-c9ea-47fe-bd02-5600fa24acfa,C03748,Auto,2023-10-14,2024-10-13,606.81,Baixa,Agência Física,False
ed995e5c-0c98-4145-8ff8-9274a9f9ed4d,C02979,Saúde,2024-04-30,2026-04-30,749.55,Baixa,Corretor,True
ecb06982-4bac-49b9-9e51-45287d903493,C04661,Auto,2022-08-07,2024-08-06,836.68,Baixa,App,False
a26b1ab0-ac16-420b-8550-88de9ccf156a,C00335,Residencial,2024-03-22,2025-03-22,791.06,Média,Site,False
c330c1ed-ae94-4e07-9da6-e111f9bd78f8,C01414,Auto,2024-07-08,2026-07-08,1077.49,Baixa,Corretor,False
a8a79e10-93cf-4498-94a9-b60cd67d5b64,C04280,Residencial,2023-12-01,2024-05-29,855.58,Alta,App,False
86e75705-74ca-4805-9e5c-e772a3b26c7a,C03158,Vida,2023-11-17,2025-11-16,1043.25,Alta,Agência Física,False
8b0e1ce8-8ffd-4bcb-8e9e-63ae021f8604,C01113,Auto,2025-03-12,2026-03-12,280.79,Média,Agência Física,True
db586257-99fd-4b2f-98fe-aa4f35e3098b,C00989,Empresarial,2023-08-05,2024-02-01,1099.2,Baixa,Agência Física,False
398f2962-a4d0-455f-8cdf-af831a3f45c6,C01262,Empresarial,2023-06-13,2025-06-12,452.21,Baixa,Site,False
93c63f02-200d-4063-b39c-245fd5edfbd5,C04438,Auto,2023-04-11,2024-04-10,708.71,Alta,Corretor,False
144e6db9-2469-4b32-a5c3-9585a615fbc3,C01140,Vida,2022-09-10,2023-03-09,540.53,Média,App,False
6a47033a-17a6-468b-8075-283162665418,C02511,Auto,2023-06-04,2025-06-03,607.5,Baixa,App,True
64825a08-ed41-45af-938d-93b520e202cc,C03535,Auto,2024-09-02,2025-03-01,803.76,Baixa,App,True
e13aa33b-2a03-4ae9-88c0-5384f2965d4f,C00025,Auto,2023-03-17,2023-09-13,1346.11,Média,App,True
35001ccf-99e6-40c3-9ea8-62081144e3a8,C02964,Saúde,2024-06-03,2026-06-03,1369.87,Baixa,App,False
0a2a50df-e242-49f6-852e-68285b8c7983,C04896,Empresarial,2023-05-14,2025-05-13,80.35,Baixa,Corretor,False
15714176-fe85-481b-a585-caf2c53eb2f0,C00364,Vida,2025-05-18,2027-05-18,1429.02,Alta,App,True
51e9efe5-41f3-49f9-97d2-b6fa94ce8f75,C04440,Residencial,2024-10-05,2026-10-05,557.16,Média,App,False
b80087e6-daa9-4834-989e-e5e2c596c544,C01145,Vida,2023-02-25,2025-02-24,775.25,Alta,Site,True
d13b2ddb-0a95-4e81-bf6a-4d668bd79190,C01059,Saúde,2025-06-27,2026-06-27,260.52,Média,Site,False
d56a5f77-10be-4e50-89ed-2655cb561fb6,C00038,Auto,2023-06-22,2024-06-21,338.91,Alta,Corretor,True
21a1b55a-21a2-47bd-8468-a983b96673dc,C00956,Auto,2025-06-29,2025-12-26,812.15,Média,Agência Física,True
f6e23501-8c8c-4664-92d7-cc48d90b8190,C02804,Auto,2023-07-18,2024-07-17,1305.61,Baixa,Corretor,False
cbf58eba-466a-4a34-a077-6fe2d5f52a41,C00919,Saúde,2022-12-03,2024-12-02,803.79,Baixa,Corretor,False
35f53a41-1ba3-4b33-a8ba-67f77dd888a0,C02591,Empresarial,2023-02-18,2024-02-18,1430.21,Média,Agência Física,False
535be398-69ac-47b9-b549-f97628164d2d,C04143,Saúde,2024-05-23,2026-05-23,1384.4,Baixa,Corretor,False
c679d333-4810-40e2-aa1d-85073564eef3,C04752,Auto,2022-09-16,2024-09-15,198.27,Baixa,App,False
956ed0d8-b1a0-4414-b270-f1133a4489b1,C02115,Empresarial,2023-05-07,2024-05-06,638.03,Baixa,Corretor,True
6ca3b37c-8ec3-49bd-bcdb-7434b62e749a,C03568,Vida,2024-11-11,2025-11-11,1026.71,Baixa,App,True
b160a126-87b2-461a-a519-de0620ca2ba1,C04888,Saúde,2024-02-13,2025-02-12,1246.51,Média,Site,True
0342067f-5b52-4c89-8c16-fc311483644e,C02399,Saúde,2025-03-31,2026-03-31,986.51,Baixa,Agência Física,True
26bb62dc-46dc-4208-98cc-147ea5025046,C03228,Vida,2024-11-15,2025-11-15,1409.65,Média,Corretor,False
3ce6baf0-49d3-42ac-887e-fb29356e3d42,C03603,Residencial,2024-12-02,2025-12-02,1063.03,Média,Agência Física,True
aa20b347-c906-42f5-a7d4-f34ba6ad7ab1,C02454,Residencial,2022-12-10,2023-06-08,1482.53,Alta,Site,True
86ddd270-09f8-4c9f-9eeb-d448ed0b6745,C01633,Residencial,2023-08-14,2024-02-10,332.43,Baixa,Agência Física,False
b75c6fbb-1d2f-4665-830f-030e5d46952e,C01460,Vida,2024-10-16,2026-10-16,1215.34,Alta,Corretor,True
f54e100a-418f-4ef1-9a88-da2b8327511b,C03691,Residencial,2023-04-27,2023-10-24,551.55,Média,App,True
11c6ae6d-0209-4765-9dc3-cff270f82c96,C03970,Auto,2024-12-13,2025-12-13,1366.26,Alta,Agência Física,True
6dab610f-6223-4156-92db-a539b01ac658,C01277,Residencial,2023-11-09,2024-05-07,830.65,Baixa,Corretor,True
37ae1a76-714e-46c6-835b-e2ed71eb2ca6,C03904,Auto,2024-08-22,2026-08-22,996.47,Baixa,Corretor,False
54ea6df2-6cf3-4f37-9240-8fb87fe71c26,C03574,Vida,2023-03-31,2023-09-27,618.73,Média,Site,True
02e5026c-bfd3-4a11-a533-40ecf2e9293e,C02514,Saúde,2024-11-13,2026-11-13,594.13,Baixa,Agência Física,True
fb19a30c-89ca-444a-aaf9-09ad535db374,C04987,Saúde,2024-03-11,2025-03-11,90.15,Baixa,App,True
23543b9f-9066-44d7-b4a9-d2486dd939e5,C00211,Vida,2024-11-09,2025-05-08,1133.53,Alta,Site,False
5e7a5745-2125-494d-b499-71555c417341,C04200,Residencial,2025-05-07,2026-05-07,1174.7,Média,Agência Física,True
08b43244-5071-445d-a1ec-002c55c08241,C00633,Auto,2025-01-28,2027-01-28,756.28,Média,App,True
208b7286-7029-43b1-b3cf-3459cea4c1ef,C01372,Auto,2023-03-28,2025-03-27,1308.64,Média,Corretor,True
eec0a158-5206-4b45-8b66-f8480d215868,C02015,Empresarial,2024-12-30,2025-06-28,522.79,Baixa,App,False
d495472d-a0ae-42c9-97ae-bbdc9445cfb8,C04092,Auto,2024-07-11,2026-07-11,314.31,Alta,Agência Física,True
54a79906-50b8-4625-babe-970e9900b599,C00449,Saúde,2022-11-28,2023-11-28,1351.41,Média,App,True
77cb0a84-2ea1-44e4-9773-fe6cb7026d16,C00162,Empresarial,2022-07-14,2023-07-14,1030.63,Média,App,True
364bac12-ca3a-4e70-983c-e69d54688d19,C01000,Saúde,2023-01-16,2023-07-15,856.06,Média,Corretor,True
90edda02-d809-4616-97b5-24d35d5fe31c,C03524,Auto,2022-11-21,2024-11-20,1305.9,Média,Corretor,True
2582eb50-e7bc-4570-a84b-94022075e8e8,C00743,Residencial,2024-12-10,2025-06-08,1352.35,Baixa,Agência Física,True
699fd899-bcab-4da4-a012-54309fd303e1,C00964,Empresarial,2023-02-18,2025-02-17,282.8,Média,Corretor,True
5d9e64da-ccc1-4439-83a5-85e33ec94511,C01889,Empresarial,2024-05-18,2024-11-14,568.92,Alta,Corretor,False
d0da1e8e-26f8-4145-a8b3-6cadea18cbe3,C01623,Auto,2024-01-20,2024-07-18,595.66,Média,Agência Física,False
539d30db-bcd4-4596-a550-bf3d4a5515c3,C02491,Auto,2025-03-20,2027-03-20,1122.9,Média,App,False
2e2fa725-70ec-43cf-8bad-11cc5728d046,C02803,Empresarial,2025-06-09,2026-06-09,415.02,Alta,Site,True
4f7c8a24-627d-43f4-a660-ad7b19bf4f30,C03057,Auto,2023-02-25,2023-08-24,1359.62,Média,App,True
6c395892-75c9-44b0-b0da-c3fa97b70423,C01720,Vida,2025-07-09,2026-07-09,894.88,Alta,Agência Física,False
5e1ceaf1-ddb3-4c17-b0c2-158d5a6db6ce,C03789,Auto,2023-08-28,2024-08-27,1035.06,Baixa,Site,True
d676dec6-0595-4fa8-a971-9b63b3f9457b,C02040,Empresarial,2023-11-20,2024-11-19,1335.38,Alta,Agência Física,False
a4163025-37a8-45f1-8177-98cbdd76001c,C01279,Vida,2023-09-08,2024-09-07,1420.17,Média,App,True
107bd179-d3ac-47c0-b984-ca65a3f669b6,C04042,Empresarial,2023-01-12,2024-01-12,1475.99,Alta,Site,False
ebd5540a-624c-4311-b57c-73f5df4eb7bd,C01263,Empresarial,2025-05-02,2027-05-02,801.96,Alta,Site,False
09c26143-0305-4fcb-8367-eff3e876fdd2,C00075,Vida,2025-05-07,2025-11-03,191.82,Alta,Corretor,False
f091902a-2de8-426c-ba28-89562bff9494,C02322,Vida,2022-12-14,2024-12-13,697.57,Alta,Agência Física,True
24c97b19-f7e4-49d3-bc58-828d83da6f21,C03081,Auto,2024-03-16,2025-03-16,860.92,Alta,Corretor,True
5092407a-96ef-46c3-9fca-58d954965f5f,C04820,Vida,2024-08-07,2025-08-07,87.64,Alta,Agência Física,False
58ecee1c-bc72-45b6-a5bf-7538710bbd19,C04665,Vida,2025-05-22,2026-05-22,301.72,Baixa,Corretor,True
e40b38ca-c5e5-4654-98c2-721e9c646ac5,C02773,Auto,2022-09-12,2024-09-11,1445.85,Média,App,False
d527dd81-7453-489c-9434-8d419496e4eb,C00345,Empresarial,2024-06-17,2026-06-17,1447.66,Baixa,Site,True
1ec14f4d-6316-4189-80e8-4f4d11f14e32,C01343,Auto,2025-03-06,2027-03-06,150.39,Baixa,App,False
81d71a26-35b9-4c48-96b0-79865c8a3686,C00068,Saúde,2022-12-24,2024-12-23,873.22,Alta,App,True
e213b629-ee82-4d8b-a167-d729bae33d03,C01808,Saúde,2024-07-11,2026-07-11,1266.08,Baixa,App,True
03fbf555-89bc-4c1a-8d7d-ccabf08c2139,C01813,Auto,2022-09-04,2023-03-03,408.81,Alta,Site,True
c4ce8dd4-7234-40a6-801d-0a8d0d7e3d5d,C01567,Empresarial,2022-10-16,2023-04-14,471.79,Média,App,True
cd463175-f941-4e68-bae7-f654ad68641a,C03293,Auto,2024-06-18,2026-06-18,719.71,Baixa,App,False
ad684c3f-35d7-4190-a696-0a539823191f,C04945,Residencial,2022-08-02,2023-01-29,1269.59,Média,Site,True
d57ecbb7-8fe7-44ed-81b6-affab7d17319,C04743,Auto,2022-07-24,2023-01-20,302.02,Alta,Corretor,False
2abd128f-077e-454e-b0f6-6a5dc928742d,C04761,Saúde,2025-02-25,2027-02-25,1390.77,Alta,Agência Física,False
e1d397fd-dce8-4c12-b191-842526f7ab3c,C03304,Auto,2023-05-10,2023-11-06,781.3,Baixa,App,False
3bdf1544-200b-4876-b846-5c7e4750f026,C04803,Vida,2024-11-27,2025-05-26,549.09,Baixa,Corretor,True
b8dc2612-22d0-4d56-94db-2660a820fda4,C01451,Vida,2023-12-01,2024-11-30,1427.27,Alta,Agência Física,False
655db577-1d41-4053-bb02-739fb686a609,C04339,Residencial,2024-07-14,2025-01-10,538.68,Alta,App,False
68a069a3-776c-4ba4-845d-803ebaa2a67f,C02278,Auto,2025-03-21,2025-09-17,219.7,Alta,Site,False
a9d624ce-c56c-4986-abd7-cf960677ee09,C00228,Auto,2023-09-08,2024-09-07,275.0,Alta,App,False
4a6c3449-31a6-4c51-b180-5ce8dd9c5a98,C02569,Residencial,2023-01-16,2023-07-15,360.47,Baixa,Agência Física,True
7b881fd2-7226-4746-927b-e724d0c67e82,C02017,Residencial,2023-09-22,2024-09-21,1030.59,Média,Agência Física,False
8f39f3fe-79d4-4fb7-80a1-7d6f50ac6fda,C04362,Saúde,2023-10-11,2024-10-10,216.17,Baixa,Corretor,False
fda1645c-a3ad-405f-9fe1-e49cdd14aebf,C02541,Residencial,2023-05-01,2023-10-28,885.77,Média,Agência Física,False
71d8efae-7338-431c-86de-aa5f8e92b556,C00938,Saúde,2023-11-10,2025-11-09,498.17,Média,Agência Física,False
c7362dc7-ad34-4e78-800e-6baae47e718c,C02084,Empresarial,2024-10-25,2026-10-25,1472.46,Baixa,Corretor,True
0052f10f-ea58-4798-a6b9-7bf542e58a7f,C00687,Auto,2024-03-05,2025-03-05,1458.79,Média,Corretor,False
8968e8d5-3dab-435e-ba10-97628f3a9949,C01480,Vida,2023-07-31,2024-07-30,1376.74,Alta,App,False
020d37ae-a7d2-482c-8208-30a1437723a1,C00161,Auto,2023-04-12,2024-04-11,676.4,Baixa,Corretor,True
5e88ad37-6af9-44b5-a040-7bfbfffdefe3,C01188,Empresarial,2023-08-17,2024-02-13,238.74,Média,Site,False
d93af485-f4fd-4095-b050-7014e7df3c06,C02594,Auto,2022-11-07,2023-05-06,209.59,Média,Site,True
14f63288-a8eb-44ff-924f-b27a28620b9b,C02705,Empresarial,2023-11-04,2024-11-03,1126.49,Alta,Agência Física,True
75fd0336-822d-4ce1-aa10-0df8dfb01186,C00184,Empresarial,2023-07-13,2024-01-09,1264.16,Média,Site,True
fb230661-04f5-4e5e-8a2b-417d660af007,C04192,Residencial,2025-03-01,2025-08-28,1170.62,Média,App,False
e43badff-5562-498e-b92b-140c3f01d233,C01159,Saúde,2024-11-30,2026-11-30,399.64,Média,Corretor,True
a2ff2b16-7d05-4b15-a8e7-22139a140f6f,C00338,Residencial,2025-04-03,2027-04-03,457.73,Alta,Agência Física,True
4fad278a-befa-49ef-802d-3fa68cac9a55,C04904,Saúde,2022-12-05,2023-12-05,1061.73,Média,Site,False
63827f21-e72b-4b72-ace3-0f64af974eed,C01142,Vida,2025-06-13,2026-06-13,1105.72,Baixa,Corretor,True
41389139-6713-473b-aea5-f85c417bbd86,C01658,Residencial,2023-07-29,2024-01-25,670.07,Alta,App,True
9fecdfd5-3e41-4ca4-92d1-ea31f317bf86,C03813,Auto,2023-01-09,2024-01-09,1349.63,Baixa,Agência Física,True
155317cb-7323-466a-8707-f1849e140318,C02724,Auto,2025-05-01,2026-05-01,696.36,Baixa,Corretor,False
5d3c4195-d303-484d-a205-84683544b0d2,C03828,Saúde,2024-08-06,2025-02-02,177.68,Alta,Site,True
e5b18ba2-275b-40cd-9aff-7aa6750262f8,C02285,Empresarial,2023-06-14,2025-06-13,203.87,Média,Site,False
39000e74-b81f-42d3-ab7f-84ef9824087f,C04486,Saúde,2023-03-16,2024-03-15,344.97,Média,Agência Física,True
8d169bb3-b124-4785-b975-ece23dfda7cb,C00488,Residencial,2022-11-11,2023-11-11,750.86,Média,Site,False
dfabffde-c3ef-4fc8-a72d-b7c896312c36,C04362,Vida,2023-09-25,2025-09-24,1334.24,Baixa,Site,True
56eb2784-0d46-4739-aae5-3fbbccbcba8a,C02606,Auto,2024-04-01,2024-09-28,353.57,Média,Corretor,True
cde36c9f-9305-441a-a8ac-9d69cbd4f727,C03990,Saúde,2022-12-04,2023-12-04,228.59,Baixa,Site,False
06029985-4598-4130-bb2f-641062b0cd91,C02069,Auto,2024-07-29,2025-01-25,1205.55,Alta,App,True
fe998134-c8ed-4287-8675-37f93d66f7d0,C03766,Residencial,2022-09-13,2023-03-12,881.47,Média,Site,True
7126c924-8b4c-491d-a345-98d9559fc9ac,C02432,Empresarial,2025-04-20,2027-04-20,530.51,Alta,App,False
b813d95c-72c6-466c-9547-80517d7dd76d,C04604,Auto,2022-10-17,2023-10-17,1462.17,Média,Agência Física,False
df4a3896-9aa1-4b57-9c9f-2af973711771,C02773,Empresarial,2023-09-10,2025-09-09,113.03,Baixa,App,False
6e82dabf-5fd8-42a4-89fa-11708f1cf4be,C03837,Residencial,2022-11-11,2024-11-10,472.66,Alta,Agência Física,False
c59c83e4-0e62-4afc-ad02-6a2176cdc1d2,C03514,Residencial,2023-03-01,2023-08-28,1152.78,Baixa,Corretor,True
24b273fd-7fc2-47ae-9bb6-55731e79b62f,C02253,Saúde,2024-01-22,2024-07-20,320.23,Baixa,Site,False
378220ad-38df-40fd-8d53-6192b5758b97,C01025,Vida,2025-01-11,2025-07-10,1036.87,Alta,Agência Física,True
71c7d114-cff7-442a-8b5e-9648108c9914,C01228,Vida,2024-05-10,2024-11-06,1359.96,Alta,Site,False
17a5585a-359e-4732-8dc5-fea19c8dca02,C04800,Empresarial,2023-06-27,2025-06-26,390.3,Média,Site,True
7056feff-87d5-4596-837b-e4322ff66eb7,C04726,Vida,2025-07-06,2027-07-06,1313.65,Baixa,Agência Física,False
3180d690-e88d-4658-a7e0-fbc23ab37a66,C02923,Residencial,2023-02-27,2025-02-26,960.04,Baixa,Corretor,False
f8620926-1ff0-4eb4-aadf-d4e1683591b1,C02132,Vida,2024-03-14,2024-09-10,1126.19,Alta,App,False
5eba757b-eacd-455f-bd67-f2badff54784,C00115,Residencial,2024-09-26,2026-09-26,598.79,Média,Site,True
2cb1c682-af20-469e-b51b-4cf951f2ab4e,C00890,Auto,2024-05-26,2025-05-26,572.87,Média,Agência Física,False
34cf6141-b73b-4e7e-b7be-c40d77ecdeb3,C00443,Vida,2025-06-01,2026-06-01,1051.34,Média,Corretor,True
a0ce15f2-2fcc-444b-9a87-486467290371,C03533,Auto,2024-01-11,2026-01-10,707.29,Média,Corretor,False
f3cd9ea5-1747-430e-8073-7070e1c46eb3,C01868,Residencial,2024-05-21,2025-05-21,1421.23,Alta,Site,False
dc2bb676-86a2-4eb6-a5e1-1f5034443624,C04670,Residencial,2024-01-12,2025-01-11,667.29,Alta,App,False
71d113f4-7d23-4352-94c9-85462f76c236,C03965,Residencial,2025-03-03,2025-08-30,843.64,Média,Site,False
1d5ebe6a-51e9-4af9-a0fd-c8a98e9b4aec,C02665,Empresarial,2022-08-29,2023-08-29,479.61,Baixa,Site,True
e2213607-ec5a-43f2-a855-ab3ea6e7c4b7,C00034,Empresarial,2023-07-07,2025-07-06,1393.65,Alta,Agência Física,False
f2bf4cb3-bf66-4324-a07d-1d92026acd35,C03355,Auto,2024-04-22,2025-04-22,1101.15,Baixa,Agência Física,True
41b99184-1d7b-4127-ae5c-dd60de93774a,C01093,Empresarial,2022-09-29,2024-09-28,1122.96,Alta,Agência Física,False
53cc2585-ce75-4811-bb4a-c31a42a8754f,C00913,Auto,2024-12-17,2025-06-15,549.15,Alta,Site,False
7ee14896-51fb-44f9-b611-395c59fcae60,C00213,Saúde,2023-02-26,2025-02-25,1479.89,Baixa,App,False
30c46e40-a349-41a6-b640-f6e2adc13570,C00114,Empresarial,2024-08-03,2025-08-03,878.89,Média,Agência Física,True
4515bc27-4263-4d4b-837b-0abec66e607f,C00190,Auto,2023-11-01,2024-04-29,1286.0,Média,App,True
67ed0151-6d0c-4610-969a-15f220c8c453,C02575,Saúde,2023-07-11,2024-07-10,226.76,Média,Corretor,True
6ea460fb-2555-4d2c-9928-ae7cedf7f948,C01901,Saúde,2024-11-04,2026-11-04,1360.33,Alta,Agência Física,True
df78580b-e2e4-4718-994d-43a85cb7a6f9,C02617,Vida,2022-11-14,2023-11-14,341.76,Média,App,True
fd9a4857-2cd5-4e9e-a716-aec8e1ad1438,C03324,Saúde,2022-08-05,2023-02-01,393.16,Baixa,Site,False
d7a9b8b1-2e48-4ca4-9282-e4319ec7d068,C01123,Empresarial,2023-09-23,2024-09-22,686.55,Baixa,Site,False
19767062-988c-41a2-af6e-820ca5a2cd9c,C01482,Residencial,2022-11-04,2023-11-04,434.67,Baixa,Site,False
7aeed94e-a028-40e8-aae1-9108acfb9215,C02761,Residencial,2022-11-14,2023-05-13,511.69,Alta,Site,True
8fb8318f-b181-4715-82c6-81aa2056d2b8,C04946,Empresarial,2023-12-23,2024-06-20,826.58,Baixa,Agência Física,True
ae6d14ea-3d09-4026-bd2a-c8db5faa3d85,C03097,Residencial,2022-10-29,2023-04-27,1063.89,Média,Agência Física,True
998bc08f-9c5f-405c-a551-ddd01e27542c,C02669,Vida,2025-07-03,2027-07-03,1310.72,Média,Agência Física,True
548c0fd3-62e9-4761-9e0a-8d00d9fac469,C02258,Residencial,2024-06-11,2026-06-11,1080.03,Alta,Agência Física,True
df4c3e18-298e-475c-863f-6c9275d4a205,C00085,Auto,2024-10-11,2025-04-09,864.37,Baixa,Site,True
b455d4f9-302c-4158-bc82-295f795f3a16,C03080,Auto,2025-05-01,2027-05-01,578.55,Baixa,Agência Física,False
d7082655-491d-4090-90d3-22ea37fba816,C00796,Empresarial,2023-02-22,2023-08-21,353.26,Alta,Site,False
51e42533-88e1-44c9-9b51-891aab12dfa4,C03487,Residencial,2023-07-24,2025-07-23,1168.97,Baixa,App,True
b8d1ab88-e1c2-4d97-8a2c-de35c6915c0f,C03870,Auto,2025-04-30,2027-04-30,350.79,Média,Site,True
7d6cc304-45ac-4327-9ccc-9bfa061d8c91,C00892,Residencial,2023-04-09,2023-10-06,1253.91,Baixa,Site,True
270b828c-c4e6-418f-b0a2-6d2c8781e8fb,C04060,Auto,2025-04-06,2026-04-06,498.34,Baixa,Site,False
20c9468e-2472-48be-b730-0d5cd4b5d539,C04057,Auto,2022-08-22,2023-08-22,161.44,Alta,Site,False
deb67a34-c1fc-4c8a-8f13-605912d443ef,C02049,Auto,2022-07-10,2024-07-09,669.59,Alta,Site,True
e260ccc1-df12-4852-916d-46bc2e4125a3,C00740,Saúde,2023-02-06,2025-02-05,590.94,Média,Site,True
