id_cliente,idade,renda_mensal,tipo_seguro,valor_premio_mensal,satisfacao_ultima_avaliacao,renovado_automaticamente,duracao_dias,satisfacao_score,valor_premio_sobre_renda,interacao_idade_renda,prob_cancelamento,tende_cancelar
485,22,1800.48,Vida,691.74,Baixa,1,730.0,0,0.3841975473207145,39610.56,0.745214540534529,1
1888,36,7935.29,Empresarial,282.59,Baixa,1,730.0,0,0.03561180498759339,285670.44,0.4214166117954721,1
2308,20,15960.57,Empresarial,1324.23,Baixa,0,180.0,0,0.08296884133837326,319211.4,0.42876340563269283,1
2071,46,18949.66,Vida,1032.96,Alta,0,365.0,2,0.0545107405620998,871684.36,0.4025136489823819,1
990,50,15048.51,Saúde,859.25,Média,0,730.0,1,0.05709867621445578,752425.5,0.4775348986000025,1
4432,65,10661.25,Residencial,1138.02,Alta,1,180.0,2,0.1067435807245867,692981.25,0.4083500037440761,1
1930,51,2807.92,Saúde,1194.87,Média,0,180.0,1,0.4255356277956636,143203.92,0.44612248835792484,1
364,49,9456.29,Auto,976.98,Baixa,0,365.0,0,0.10331535940627877,463358.21,0.450760829042557,1
462,74,6546.64,Empresarial,515.76,Baixa,1,730.0,0,0.07878239829897474,484451.36000000004,0.4213505158305799,1
248,64,10195.19,Empresarial,594.6,Média,1,180.0,1,0.05832162029349134,652492.16,0.481767456679283,1
4681,71,13802.66,Empresarial,863.81,Média,0,730.0,1,0.06258286446235725,979988.86,0.4568679846087771,1
3315,79,11220.53,Vida,608.07,Média,1,365.0,1,0.05419262726448751,886421.87,0.4745956294334732,1
740,41,2493.38,Empresarial,1150.85,Alta,0,365.0,2,0.46156221674995385,102228.58,0.5485690703441768,1
2508,43,6050.34,Empresarial,1328.14,Baixa,0,365.0,0,0.21951493635068445,260164.62,0.5028785378411761,1
4033,58,15271.15,Saúde,548.4,Baixa,1,730.0,0,0.03591085150758129,885726.7,0.510711732784292,1
821,51,10656.94,Empresarial,891.31,Média,1,730.0,1,0.08363657860511553,543503.9400000001,0.4581934132733462,1
33,56,9309.96,Empresarial,876.23,Alta,1,730.0,2,0.09411748278188092,521357.75999999995,0.4078601111745169,1
1221,70,15180.61,Residencial,272.59,Baixa,1,730.0,0,0.01795645893017474,1062642.7,0.4790248566132002,1
2192,47,2032.3,Vida,203.92,Alta,1,365.0,2,0.1003395168036215,95518.09999999999,0.7238774193439579,1
1213,41,12056.81,Empresarial,1138.02,Baixa,1,730.0,0,0.09438815076292983,494329.20999999996,0.45740006175544684,1
4300,62,9507.84,Saúde,776.95,Média,0,730.0,1,0.08171677268443726,589486.08,0.4142797715066066,1
1639,43,10076.21,Vida,1291.23,Alta,1,365.0,2,0.12814639631369334,433277.02999999997,0.5141231836747732,1
3578,64,10063.28,Empresarial,1246.29,Baixa,1,730.0,0,0.12384530689794976,644049.92,0.4417714773884084,1
407,45,17122.96,Residencial,1287.39,Baixa,1,180.0,0,0.07518501474044208,770533.2,0.4413825895698207,1
2923,20,1525.9,Saúde,949.66,Média,0,730.0,1,0.6223605740874237,30518.0,0.561238910465334,1
2480,75,12510.74,Saúde,226.53,Baixa,1,730.0,0,0.01810684260083736,938305.5,0.4975826514609813,1
1741,60,3856.79,Residencial,1185.83,Alta,0,180.0,2,0.3074655348100363,231407.4,0.41808163896335804,1
2760,63,10425.17,Residencial,896.05,Baixa,1,730.0,0,0.08595063677618686,656785.71,0.44556575288673683,1
2770,54,19159.27,Vida,618.29,Alta,1,365.0,2,0.03227106251960539,1034600.5800000001,0.46659229232391997,1
969,51,10794.28,Vida,759.06,Alta,0,365.0,2,0.07032057719458823,550508.28,0.4682902653734221,1
3673,58,19459.16,Residencial,628.86,Baixa,0,730.0,0,0.032316913988065264,1128631.28,0.5450692552667783,1
3943,32,4859.87,Saúde,435.18,Baixa,0,180.0,0,0.08954560512935532,155515.84,0.4591860814725735,1
4980,23,17610.57,Vida,1351.69,Alta,1,730.0,2,0.07675447188818989,405043.11,0.5812619166867581,1
1009,63,2872.71,Vida,595.14,Média,1,730.0,1,0.20717023298557807,180980.73,0.46730687209952276,1
2733,56,3560.58,Residencial,1369.17,Alta,1,730.0,2,0.38453566553763713,199392.47999999998,0.4987235499752868,1
547,67,5399.96,Saúde,657.32,Baixa,1,730.0,0,0.12172682760613042,361797.32,0.5083229716163596,1
1527,50,16937.45,Saúde,986.96,Média,0,730.0,1,0.058270873124348706,846872.5,0.43814762803561735,1
4871,58,4344.18,Vida,237.97,Média,1,365.0,1,0.05477903770101607,251962.44,0.4026092778137325,1
449,27,8469.32,Saúde,680.12,Baixa,1,730.0,0,0.08030396773294668,228671.63999999998,0.42310695583583974,1
4520,56,6957.78,Residencial,111.23,Baixa,0,730.0,0,0.015986420956109564,389635.68,0.4406528529298167,1
3324,59,3617.76,Residencial,703.49,Baixa,1,730.0,0,0.19445457962938392,213447.84000000003,0.5499402195680033,1
527,77,18655.5,Residencial,187.72,Alta,0,730.0,2,0.01006244807161427,1436473.5,0.40659300270072113,1
2422,26,5400.73,Residencial,135.84,Alta,0,730.0,2,0.025152155356775847,140418.97999999998,0.4574832843151638,1
4059,77,16783.48,Vida,860.77,Média,1,180.0,1,0.05128674148627103,1292327.96,0.4137034063455661,1
2455,60,5654.14,Saúde,1186.1,Média,0,730.0,1,0.20977549194041886,339248.4,0.41179134983545185,1
1849,60,11403.13,Saúde,527.45,Baixa,1,365.0,0,0.04625484406474364,684187.7999999999,0.43469381219391495,1
2014,36,18373.94,Saúde,1305.86,Alta,0,730.0,2,0.07107131078037698,661461.84,0.403779659645915,1
1581,47,14335.21,Empresarial,1178.47,Média,1,365.0,1,0.08220807368709633,673754.87,0.4122752484203834,1
1027,50,9635.2,Saúde,564.4,Alta,1,180.0,2,0.058576884755895044,481760.00000000006,0.45673312588635506,1
2822,56,3860.09,Saúde,1105.69,Baixa,0,730.0,0,0.28644150784049077,216165.04,0.4788355577790237,1
2468,57,3082.39,Empresarial,848.05,Baixa,0,365.0,0,0.2751274173612035,175696.22999999998,0.43948623655493974,1
1559,27,11201.09,Saúde,1151.24,Média,0,730.0,1,0.10277928308762808,302429.43,0.4818445499136975,1
4174,67,14841.85,Empresarial,1041.54,Baixa,0,365.0,0,0.07017588777679332,994403.9500000001,0.59693183669572,1
4256,65,5994.78,Residencial,1406.77,Alta,0,730.0,2,0.23466582593523033,389660.7,0.460879067320889,1
3299,55,19243.19,Vida,693.82,Alta,1,730.0,2,0.036055352568882815,1058375.45,0.40101696474667026,1
298,28,14035.8,Saúde,1015.28,Alta,1,730.0,2,0.0723350289972784,393002.39999999997,0.4828828844620371,1
2366,49,12629.6,Empresarial,1067.6,Alta,1,730.0,2,0.08453157661366946,618850.4,0.425864566124716,1
379,80,13389.93,Saúde,854.92,Média,0,180.0,1,0.06384798128145554,1071194.4,0.5050407450449629,1
652,41,2337.86,Residencial,1435.31,Baixa,1,730.0,0,0.6139418100313961,95852.26000000001,0.4493902956499671,1
902,57,19130.8,Residencial,826.51,Baixa,0,730.0,0,0.04320310703159303,1090455.5999999999,0.44647824837246736,1
1188,39,8070.07,Auto,550.81,Média,1,730.0,1,0.06825343522422977,314732.73,0.5679321668307248,1
3199,38,4977.14,Empresarial,892.67,Baixa,0,730.0,0,0.17935400651779937,189131.32,0.5388084392066028,1
2329,57,9257.15,Saúde,1016.39,Alta,1,180.0,2,0.10979513133091719,527657.5499999999,0.4262680507751297,1
1049,39,6386.53,Residencial,1047.6,Baixa,1,365.0,0,0.16403273765252804,249074.66999999998,0.48171947356106465,1
3981,47,16856.44,Residencial,252.1,Alta,0,180.0,2,0.014955708322753797,792252.6799999999,0.4054710053378909,1
1595,25,11872.72,Vida,1104.14,Alta,1,730.0,2,0.09299806615501757,296818.0,0.458612626697939,1
642,63,11221.87,Residencial,235.75,Alta,1,730.0,2,0.02100808510524538,706977.81,0.41895199647453535,1
2806,67,13483.77,Residencial,816.07,Baixa,0,730.0,0,0.060522390993023464,903412.5900000001,0.5247229301953147,1
108,57,8043.05,Residencial,1256.67,Baixa,0,365.0,0,0.15624296753097394,458453.85000000003,0.4844806484728224,1
1395,40,5543.47,Saúde,808.78,Média,1,365.0,1,0.14589778604375958,221738.80000000002,0.504321138171835,1
355,56,13401.8,Residencial,648.14,Média,1,730.0,1,0.048362160306824456,750500.7999999999,0.5459241184413234,1
2116,64,5380.17,Auto,563.79,Média,0,365.0,1,0.10479036907755702,344330.88,0.4177638280497371,1
191,72,9556.51,Residencial,1460.86,Baixa,0,730.0,0,0.1528654289065778,688068.72,0.4220155770325428,1
1726,54,10208.61,Saúde,1436.08,Alta,0,365.0,2,0.14067341195324337,551264.9400000001,0.4053209949247358,1
1218,65,6135.38,Empresarial,1315.57,Média,0,365.0,1,0.21442355648712874,398799.7,0.4223454586623935,1
3139,60,11702.7,Auto,602.12,Média,1,730.0,1,0.051451374469139596,702162.0,0.523012895178861,1
3060,60,13260.21,Empresarial,665.23,Média,0,730.0,1,0.050167380456267285,795612.6,0.41270088301529373,1
3369,64,15328.3,Empresarial,972.79,Média,1,365.0,1,0.06346365872275464,981011.2,0.45929571991687507,1
4738,67,3597.36,Residencial,1383.97,Média,1,730.0,1,0.3847182378188449,241023.12,0.4555065936263008,1
4342,51,7542.29,Residencial,1190.47,Alta,0,730.0,2,0.15783932996477198,384656.79,0.4546213769668501,1
4679,58,11025.49,Residencial,715.31,Baixa,1,730.0,0,0.06487784216393103,639478.42,0.4762441095948196,1
2698,44,16100.33,Auto,1274.9,Alta,1,730.0,2,0.07918471236303853,708414.52,0.4140316276528964,1
4305,52,13182.91,Saúde,1123.16,Baixa,1,730.0,0,0.08519818461932913,685511.32,0.4463625119682787,1
2307,57,16281.26,Empresarial,1275.57,Baixa,1,730.0,0,0.07834590197564562,928031.8200000001,0.43878335551300857,1
326,73,2669.52,Saúde,1342.12,Média,0,365.0,1,0.5027570499565465,194874.96,0.4002947709273845,1
4038,64,6617.7,Empresarial,558.54,Alta,0,730.0,2,0.08440092479260165,423532.8,0.463016857656986,1
4520,56,6957.78,Empresarial,635.35,Alta,1,365.0,2,0.09131504589107446,389635.68,0.49447509203275236,1
2635,50,5237.22,Empresarial,196.49,Média,0,730.0,1,0.03751799618881773,261861.0,0.40647185953905896,1
2696,75,15569.87,Auto,590.38,Baixa,0,730.0,0,0.03791810721605254,1167740.25,0.43648047142630825,1
2117,39,10835.83,Auto,1200.15,Média,0,365.0,1,0.11075755156734648,422597.37,0.43746513142406424,1
2045,80,12839.69,Residencial,714.2,Baixa,0,365.0,0,0.05562439591610078,1027175.2000000001,0.5510062905489915,1
2919,46,11370.97,Vida,1057.62,Alta,0,730.0,2,0.09301053472131225,523064.62,0.4689158746528388,1
599,58,14540.67,Vida,671.2,Alta,1,365.0,2,0.0461601838154638,843358.86,0.4148242514055761,1
1934,37,11022.62,Saúde,750.48,Média,1,730.0,1,0.06808544610990853,407836.94,0.4428007850872732,1
4257,22,4349.11,Vida,627.76,Média,1,730.0,1,0.1443421757554994,95680.42,0.45050425617632545,1
696,44,13501.34,Residencial,1093.11,Baixa,1,730.0,0,0.08096307477628145,594058.96,0.4343458702178829,1
4765,73,17220.13,Vida,569.83,Baixa,0,730.0,0,0.03309092323925545,1257069.49,0.4195440063440652,1
1741,60,3856.79,Saúde,1412.47,Baixa,1,730.0,0,0.36622942913666545,231407.4,0.49999188586518745,1
3875,60,17343.46,Saúde,1135.48,Média,1,730.0,1,0.0654702118262446,1040607.6,0.42821000254848623,1
1581,47,14335.21,Residencial,756.59,Alta,0,730.0,2,0.05277843854397669,673754.87,0.427862329984416,1
4603,49,5327.52,Saúde,284.4,Baixa,0,365.0,0,0.05338318767456527,261048.48,0.4704285665501781,1
3965,42,7566.96,Residencial,800.08,Baixa,1,365.0,0,0.10573334602006619,317812.32,0.5039384809522321,1
4863,27,5156.43,Auto,160.18,Média,1,730.0,1,0.031064127700754205,139223.61000000002,0.4792396082426745,1
2139,49,7012.61,Vida,192.66,Alta,0,365.0,2,0.02747336583668563,343617.88999999996,0.4323728331327498,1
937,61,18631.78,Residencial,1432.17,Média,0,730.0,1,0.07686705188661525,1136538.5799999998,0.5273332887270523,1
2240,64,13812.13,Residencial,280.07,Baixa,1,730.0,0,0.02027710425546241,883976.32,0.4168691812800465,1
1246,65,6010.8,Residencial,763.09,Baixa,1,730.0,0,0.1269531509948759,390702.0,0.5134130246953912,1
4206,51,11706.32,Saúde,854.23,Alta,0,730.0,2,0.07297169392259908,597022.32,0.4530022922904928,1
2759,73,4528.35,Empresarial,273.52,Média,1,730.0,1,0.06040169156536044,330569.55000000005,0.41592436053493076,1
997,42,5586.56,Residencial,1433.3,Alta,1,365.0,2,0.2565621777981441,234635.52000000002,0.41565081092389167,1
581,42,11348.29,Saúde,600.1,Média,0,730.0,1,0.052880213670958354,476628.18000000005,0.4777118535494671,1
3187,21,19562.46,Empresarial,464.71,Média,1,365.0,1,0.0237551923428853,410811.66,0.5451244679944033,1
742,43,8839.01,Saúde,992.68,Média,0,365.0,1,0.11230669498054646,380077.43,0.5177898756695011,1
2352,59,3446.7,Saúde,771.09,Média,1,365.0,1,0.22371833928105145,203355.3,0.5081482898450187,1
2540,32,3320.57,Vida,1364.47,Média,1,180.0,1,0.4109143912039198,106258.24,0.4717873433372954,1
2286,37,13019.89,Vida,1005.86,Alta,1,730.0,2,0.0772556450169702,481735.93,0.4042173290431093,1
1661,56,13129.76,Empresarial,885.84,Média,0,730.0,1,0.06746810299655134,735266.56,0.5296804256791311,1
1387,55,19282.92,Vida,1272.41,Baixa,0,730.0,0,0.0659863755074439,1060560.5999999999,0.4630761950489255,1
4366,41,8424.56,Vida,507.48,Baixa,0,365.0,0,0.060238160806024295,345406.95999999996,0.4060960503626228,1
2569,69,6750.63,Empresarial,747.1,Média,0,730.0,1,0.11067115217394524,465793.47000000003,0.4274980955543583,1
1191,42,12800.76,Auto,1086.03,Média,0,730.0,1,0.08484105631228145,537631.92,0.5091814579512238,1
3164,37,9876.52,Empresarial,1464.26,Alta,1,730.0,2,0.1482566734031825,365431.24,0.4546604870175523,1
738,54,7637.0,Empresarial,729.74,Alta,0,730.0,2,0.09555322770721487,412398.0,0.48468068878961956,1
2383,77,17520.14,Residencial,192.52,Alta,1,730.0,2,0.010988496667264076,1349050.78,0.5065631147647155,1
414,26,4328.09,Vida,1085.98,Alta,0,730.0,2,0.2509143756252758,112530.34,0.4619341205790551,1
582,64,16591.35,Empresarial,881.94,Baixa,1,730.0,0,0.053156614742019194,1061846.4,0.5619973724074613,1
3079,37,8349.74,Residencial,604.63,Média,0,180.0,1,0.07241303322019609,308940.38,0.41973115431349306,1
403,64,12151.54,Empresarial,742.81,Baixa,0,730.0,0,0.06112887749207095,777698.56,0.48660596520084215,1
2320,37,9301.86,Auto,703.5,Alta,1,730.0,2,0.07563003528326592,344168.82,0.4804807443060954,1
2002,48,5653.62,Empresarial,483.81,Média,0,730.0,1,0.08557525974508368,271373.76,0.456333130467473,1
2065,69,8804.01,Saúde,899.69,Baixa,1,365.0,0,0.10219093344964397,607476.6900000001,0.41997142151981687,1
4634,31,5098.13,Empresarial,1247.67,Baixa,1,365.0,0,0.24473091113800552,158042.03,0.40012976856521776,1
4442,75,10589.67,Residencial,149.19,Alta,1,180.0,2,0.014088257707747267,794225.25,0.48838057548757247,1
4378,50,17416.62,Saúde,98.08,Baixa,0,730.0,0,0.00563140264873437,870831.0,0.4979988814832956,1
1206,35,10977.45,Auto,981.44,Alta,1,730.0,2,0.08940509863401792,384210.75,0.45698536679555224,1
166,47,16265.63,Empresarial,998.16,Alta,1,365.0,2,0.0613662059200904,764484.61,0.4152697071889956,1
1082,59,10133.91,Residencial,1411.08,Média,1,180.0,1,0.13924339174119368,597900.69,0.44610108457960196,1
2975,63,10696.39,Empresarial,560.81,Alta,0,730.0,2,0.05242983847821554,673872.57,0.4691400878611382,1
2078,77,14065.28,Auto,612.96,Baixa,0,365.0,0,0.043579651453792605,1083026.56,0.4411175196099532,1
537,31,9503.44,Vida,626.72,Alta,0,730.0,2,0.06594664668793616,294606.64,0.4031725363604934,1
3428,72,13005.45,Saúde,746.9,Baixa,1,730.0,0,0.05742976982726472,936392.4,0.4755812601844939,1
1092,60,13624.91,Empresarial,136.18,Baixa,0,730.0,0,0.00999492840686654,817494.6,0.43781576177046955,1
727,27,8477.64,Saúde,563.65,Baixa,0,365.0,0,0.06648666374132424,228896.27999999997,0.42110541734602336,1
1845,42,7601.87,Empresarial,267.2,Baixa,0,730.0,0,0.03514924617232339,319278.54,0.4088255745195932,1
1214,58,18036.52,Empresarial,1359.01,Alta,1,365.0,2,0.07534768347774404,1046118.16,0.43863029438963225,1
4802,29,12129.63,Auto,1092.67,Média,1,365.0,1,0.09008271480663467,351759.26999999996,0.4485675869344782,1
1045,70,3581.6,Empresarial,887.53,Baixa,1,730.0,0,0.24780265802993076,250712.0,0.44909768012849266,1
199,55,17785.92,Saúde,1371.92,Baixa,0,365.0,0,0.07713517209118224,978225.5999999999,0.5089233521595454,1
1073,23,8651.46,Empresarial,1176.37,Baixa,0,730.0,0,0.13597358133771642,198983.58,0.4891662055592815,1
4521,45,11728.71,Vida,1042.5,Alta,0,730.0,2,0.08888445532373127,527791.95,0.4693849086627994,1
1237,34,11677.96,Auto,1078.26,Média,0,730.0,1,0.09233290745986457,397050.63999999996,0.523764136870557,1
1817,43,17379.58,Residencial,1397.89,Alta,0,730.0,2,0.08043289883875214,747321.9400000001,0.4042676766081337,1
4090,73,15830.49,Empresarial,653.92,Baixa,0,365.0,0,0.04130762850676132,1155625.77,0.608189646928453,1
3244,67,18341.06,Saúde,316.62,Alta,1,730.0,2,0.017262906287859044,1228851.02,0.4247394239525883,1
3551,50,12190.77,Empresarial,1385.38,Alta,1,365.0,2,0.11364171418212304,609538.5,0.524335299577148,1
1930,51,2807.92,Residencial,1396.98,Média,1,365.0,1,0.4975141741929969,143203.92,0.4453600763076138,1
3379,57,15933.86,Saúde,617.01,Alta,0,365.0,2,0.0387231970156635,908230.02,0.43049510050459355,1
4992,35,2357.63,Vida,550.12,Média,1,730.0,1,0.23333601964684875,82517.05,0.5675004451889176,1
847,65,15371.34,Vida,567.24,Baixa,0,365.0,0,0.036902443118166664,999137.1,0.4293660933895232,1
813,45,14328.58,Saúde,1390.42,Média,0,730.0,1,0.09703822709577642,644786.1,0.5077706741559481,1
3379,57,15933.86,Empresarial,1106.14,Baixa,0,730.0,0,0.0694207178925885,908230.02,0.4942174957570377,1
3576,38,5282.54,Vida,248.2,Média,0,365.0,1,0.046984973137922284,200736.52,0.4094701980466443,1
1137,23,10964.32,Empresarial,1390.69,Alta,1,730.0,2,0.12683777926948503,252179.36,0.5335307774691859,1
3582,58,19876.24,Auto,1197.72,Baixa,1,730.0,0,0.06025888196157824,1152821.9200000002,0.5114375584919304,1
2420,32,7061.81,Auto,958.08,Alta,0,730.0,2,0.13567060003030385,225977.92,0.4927952307392833,1
2023,59,4359.27,Auto,1165.96,Média,1,730.0,1,0.2674668006340511,257196.93000000002,0.4104646493044912,1
4806,48,7514.56,Empresarial,1331.17,Baixa,1,730.0,0,0.17714543499552868,360698.88,0.5234448804047893,1
3763,67,4804.52,Saúde,1020.47,Baixa,0,730.0,0,0.2123979086360344,321902.84,0.4843165011274491,1
2111,65,5460.48,Saúde,395.27,Baixa,0,730.0,0,0.07238740916549462,354931.19999999995,0.4552415983962746,1
2584,51,16733.45,Saúde,1131.84,Alta,0,730.0,2,0.06763936904822376,853405.9500000001,0.4071268218270768,1
3803,58,10594.17,Empresarial,1373.18,Baixa,1,730.0,0,0.12961657213354139,614461.86,0.44513509885696845,1
2822,56,3860.09,Empresarial,113.34,Alta,0,730.0,2,0.02936200969407449,216165.04,0.7990241442312311,1
1188,39,8070.07,Auto,727.09,Alta,0,180.0,2,0.09009711192096227,314732.73,0.5090127708230489,1
938,44,7535.65,Residencial,1294.61,Média,1,730.0,1,0.17179805325353487,331568.6,0.47287835030211334,1
1640,37,10762.17,Vida,816.55,Baixa,0,180.0,0,0.0758722450955523,398200.29,0.4609739357334591,1
4410,29,11504.19,Empresarial,630.0,Média,0,730.0,1,0.0547626560409729,333621.51,0.4781391782721381,1
1939,29,11483.23,Auto,514.11,Alta,0,365.0,2,0.04477050446607793,333013.67,0.41422127522068447,1
2821,25,17817.39,Empresarial,995.7,Média,0,365.0,1,0.05588360584799457,445434.75,0.44406389363667786,1
4857,50,9401.46,Empresarial,937.09,Alta,1,365.0,2,0.09967494410442634,470072.99999999994,0.43509688241284045,1
4754,51,8075.3,Residencial,421.26,Baixa,0,365.0,0,0.05216648297896053,411840.3,0.43188188645796827,1
2281,78,10492.87,Empresarial,571.04,Alta,1,365.0,2,0.054421716842007944,818443.8600000001,0.4331455657192194,1
3276,57,17739.4,Auto,584.8,Baixa,0,730.0,0,0.032966165710226945,1011145.8,0.4690172638607305,1
252,36,3129.11,Empresarial,1371.34,Baixa,0,730.0,0,0.4382524104298027,112647.96,0.4589606639298485,1
4709,25,8727.77,Empresarial,579.8,Média,0,730.0,1,0.06643163144766646,218194.25,0.41287754646100594,1
1879,37,3349.41,Vida,541.94,Média,0,730.0,1,0.16180163073496528,123928.17,0.4162674961102865,1
3015,21,1656.86,Vida,1103.26,Média,0,180.0,1,0.6658740026314837,34794.06,0.44286884383471153,1
2187,32,14700.93,Residencial,1086.92,Média,0,730.0,1,0.07393545850500614,470429.76,0.42709523429313345,1
2144,64,17864.45,Empresarial,1254.95,Alta,1,730.0,2,0.07024845433248715,1143324.8,0.4082905624133351,1
4242,46,14459.53,Auto,419.33,Média,0,365.0,1,0.029000251045504244,665138.38,0.4046044079162775,1
2299,65,19986.33,Saúde,501.08,Baixa,0,730.0,0,0.025071136121539068,1299111.4500000002,0.4114995659180189,1
2046,31,3333.46,Vida,1193.5,Alta,1,730.0,2,0.35803639461700454,103337.26,0.4035627895270977,1
3375,41,10355.98,Residencial,910.39,Baixa,1,730.0,0,0.08790959426341109,424595.18,0.4152932730164794,1
4852,44,14246.44,Saúde,1189.02,Baixa,1,365.0,0,0.0834608505703881,626843.36,0.47155474886218135,1
821,51,10656.94,Empresarial,957.11,Baixa,0,365.0,0,0.08981095886811787,543503.9400000001,0.4982203623966435,1
1711,39,14019.27,Auto,1377.0,Alta,1,730.0,2,0.09822194736245182,546751.53,0.4307396913390486,1
3501,44,2744.33,Vida,1352.37,Baixa,1,180.0,0,0.49278694617629804,120750.51999999999,0.4716870744205623,1
2657,74,12510.89,Saúde,872.36,Média,1,730.0,1,0.06972805292029584,925805.86,0.4563438531233989,1
3070,35,7489.05,Saúde,235.43,Baixa,0,730.0,0,0.03143656405017993,262116.75,0.404345907554466,1
2015,43,6895.79,Residencial,508.1,Média,1,730.0,1,0.07368263824739443,296518.97,0.47976131914788167,1
499,24,18050.79,Empresarial,1407.4,Baixa,1,730.0,0,0.07796888668030597,433218.96,0.5089959382020697,1
3700,77,6771.84,Residencial,948.03,Média,1,365.0,1,0.13999592429827049,521431.68,0.46512094027213957,1
2144,64,17864.45,Saúde,1030.22,Baixa,0,180.0,0,0.057668721958974385,1143324.8,0.52156721642376,1
4100,31,6319.35,Empresarial,164.42,Alta,1,730.0,2,0.026018498738003114,195899.85,0.47500200185249414,1
2051,45,12403.54,Empresarial,810.56,Média,1,730.0,1,0.0653490858254982,558159.3,0.4697681450914823,1
4989,48,11417.94,Vida,1191.7,Baixa,0,365.0,0,0.10437084097481682,548061.12,0.4138501542831177,1
2911,63,11350.69,Residencial,242.79,Baixa,0,730.0,0,0.021389889072822885,715093.4700000001,0.44121267219847204,1
4386,64,14981.84,Empresarial,777.4,Média,0,730.0,1,0.05188948753958125,958837.76,0.43784520080393524,1
2025,39,16881.2,Vida,1338.23,Baixa,0,730.0,0,0.0792733928867616,658366.8,0.41416058004586376,1
4250,20,9033.11,Saúde,701.43,Média,1,365.0,1,0.07765099727557839,180662.2,0.42248922080292894,1
3694,62,17883.38,Saúde,906.79,Média,1,180.0,1,0.05070573907169673,1108769.56,0.4232605685488779,1
961,80,9751.21,Saúde,212.7,Baixa,0,730.0,0,0.02181267760616375,780096.7999999999,0.5037775370482097,1
3699,23,7782.35,Auto,906.19,Baixa,0,365.0,0,0.11644169177690543,178994.05000000002,0.4049894874555379,1
3454,40,15242.8,Vida,1426.55,Média,1,365.0,1,0.09358844831658225,609712.0,0.42070539602121004,1
1936,36,2256.18,Vida,1239.85,Alta,0,365.0,2,0.5495350548271858,81222.48,0.5043459320050337,1
1514,22,10704.66,Saúde,986.89,Alta,0,730.0,2,0.09219255912845434,235502.52,0.45227382800817956,1
4160,53,15578.3,Saúde,954.34,Média,0,365.0,1,0.06126085644775104,825649.8999999999,0.4246518890028157,1
2978,64,15866.96,Auto,634.56,Alta,1,180.0,2,0.03999253795307986,1015485.44,0.497807716867797,1
922,73,5987.8,Residencial,898.69,Média,1,730.0,1,0.15008684324793747,437109.4,0.514389093117693,1
1863,49,13845.35,Saúde,822.4,Baixa,0,730.0,0,0.05939900399773209,678422.15,0.4113559164718936,1
2210,77,12839.23,Saúde,1061.05,Média,1,365.0,1,0.08264124873532136,988620.71,0.4301894253851669,1
3913,65,15800.35,Vida,1414.39,Alta,1,365.0,2,0.08951637147278384,1027022.75,0.4364008951117925,1
1045,70,3581.6,Empresarial,643.37,Alta,1,365.0,2,0.17963200804109897,250712.0,0.4042851061528361,1
4314,63,19361.27,Residencial,465.88,Alta,1,365.0,2,0.024062471108558477,1219760.01,0.40586750897673707,1
452,43,5894.31,Empresarial,857.75,Baixa,1,730.0,0,0.14552169804438517,253455.33000000002,0.5713012801708641,1
1011,45,7752.09,Empresarial,248.57,Alta,1,365.0,2,0.032064901207287326,348844.05,0.41679576865050033,1
862,20,13073.68,Vida,1002.71,Alta,0,180.0,2,0.07669684434680978,261473.6,0.45599105065590867,1
2491,32,9308.13,Saúde,288.86,Baixa,1,730.0,0,0.031033086130081985,297860.16,0.42979080297248545,1
4327,80,12694.01,Auto,178.22,Média,0,365.0,1,0.014039692736968066,1015520.8,0.4978630674226128,1
3494,54,17066.47,Residencial,860.13,Baixa,0,730.0,0,0.05039882295518639,921589.3800000001,0.4736718094092638,1
274,72,19644.33,Empresarial,922.89,Baixa,0,365.0,0,0.04697996826565222,1414391.7600000002,0.5258147841147204,1
3042,38,8413.14,Vida,756.98,Baixa,1,365.0,0,0.0899759186225357,319699.31999999995,0.4804505141065568,1
2907,60,9251.58,Residencial,397.77,Baixa,0,730.0,0,0.04299481818240776,555094.8,0.40871007590394826,1
1127,75,4626.22,Empresarial,1080.79,Alta,1,365.0,2,0.2336226984449507,346966.5,0.4529117360431804,1
1643,25,9893.09,Empresarial,762.08,Baixa,0,365.0,0,0.07703154423946411,247327.25,0.4624318787911931,1
113,45,16066.43,Auto,1209.8,Alta,0,730.0,2,0.07529986437559558,722989.35,0.4779068155602931,1
365,71,16807.26,Residencial,1494.12,Baixa,1,730.0,0,0.08889729795338443,1193315.46,0.5481764854218428,1
4088,32,7317.48,Auto,1022.78,Alta,1,730.0,2,0.13977216200112608,234159.36,0.47760361469318185,1
3956,45,13865.99,Empresarial,811.54,Alta,0,730.0,2,0.05852737525412899,623969.55,0.45194265700589037,1
2646,65,3822.88,Empresarial,1139.6,Média,0,365.0,1,0.2980998618842338,248487.2,0.4009275117343006,1
202,73,14276.27,Empresarial,978.26,Baixa,0,180.0,0,0.06852350088643602,1042167.7100000001,0.645869475843462,1
2806,67,13483.77,Saúde,628.05,Baixa,1,730.0,0,0.04657821959288833,903412.5900000001,0.5256708121965203,1
871,63,4142.78,Residencial,1055.94,Média,1,730.0,1,0.25488681513379907,260995.13999999998,0.507811879038365,1
1700,40,13090.45,Vida,1271.27,Baixa,1,730.0,0,0.09711430852262526,523618.0,0.41237435635004277,1
