cliente_id,genero,data_nascimento,idade,renda_mensal,nivel_educacional,qtd_dependente,tipo_seguro,valor_premio_mensal,satisfacao_score,canal_venda,renovado_automaticamente,inicio,fim,duracao_dias,id_contrato_legado,id_cliente_legado,valor_premio_sobre_renda,interacao_idade_renda,probabilidade_cancelamento,cancelamento_previsto
3534,M,1947-10-20,78.0,2167.39,Fundamental,0,Residencial,863.73,2,App,False,2023-07-31,2025-07-30,730,2844,3534,0.3985115738284296,169056.42,0.12659552490762732,0
3535,O,1957-07-19,68.0,3396.63,Pós,0,Empresarial,842.34,2,Site,False,2024-11-14,2025-11-14,365,5961,3535,0.247992863514719,230970.84,0.5875859838910041,1
3535,O,1957-07-19,68.0,3396.63,Pós,0,Residencial,1465.99,1,Site,False,2023-11-08,2025-11-07,730,7014,3535,0.4316013224872889,230970.84,0.15980914847807728,0
3535,O,1957-07-19,68.0,3396.63,Pós,0,Auto,707.29,2,Corretor,False,2024-01-11,2026-01-10,730,10126,3535,0.20823286610552225,230970.84,0.347022398541508,1
3538,F,1972-10-23,53.0,15373.43,Pós,3,Residencial,725.46,1,Corretor,False,2025-05-30,2027-05-30,730,299,3538,0.04718920891434117,814791.79,0.2472992538339079,0
3541,O,1975-05-18,50.0,15604.14,Pós,1,Auto,1167.2,3,Site,False,2025-06-27,2027-06-27,730,7937,3541,0.07480066187563045,780207.0,0.19954817974780134,0
3543,M,1955-07-11,70.0,3267.8,Técnico,2,Residencial,479.62,2,App,False,2024-07-25,2026-07-25,730,4230,3543,0.14677152824530265,228746.0,0.19482982652536981,0
3545,F,1948-12-29,77.0,16018.28,Pós,3,Saúde,1028.37,3,Corretor,False,2024-04-29,2026-04-29,730,8593,3545,0.06419977675505735,1233407.56,0.2537713865241914,0
3546,O,1965-05-17,60.0,1933.49,Superior,2,Saúde,1212.37,3,Agência Física,False,2023-09-09,2025-09-08,730,4275,3546,0.6270371194058413,116009.4,0.1163039680142259,0
3548,F,1988-10-30,37.0,6887.92,Fundamental,0,Vida,467.89,1,Corretor,True,2025-04-28,2025-10-25,180,6552,3548,0.0679290700240421,254853.04,0.589120349001582,1
3549,F,1950-12-15,75.0,11878.43,Pós,1,Empresarial,448.86,1,Site,True,2024-01-22,2026-01-21,730,428,3549,0.0377878221280085,890882.25,0.21262940877532568,0
3552,F,1956-12-14,69.0,15609.96,Fundamental,1,Saúde,495.88,3,Corretor,True,2024-10-09,2026-10-09,730,11888,3552,0.03176689754490082,1077087.24,0.19038804080433644,0
3553,M,1975-03-03,50.0,12190.77,Fundamental,2,Empresarial,1385.38,3,Corretor,True,2025-03-22,2026-03-22,365,8472,3553,0.11364171418212303,609538.5,0.45672967626224403,1
3554,M,1986-12-05,39.0,9771.08,Pós,0,Auto,552.18,1,Agência Física,False,2025-06-13,2025-12-10,180,5443,3554,0.05651166503600421,381072.12,0.7526338090771385,1
3558,M,1956-12-10,69.0,3051.94,Pós,0,Saúde,157.17,1,Site,True,2025-06-18,2027-06-18,730,4233,3558,0.051498391187244835,210583.86,0.3585370516431776,1
3560,M,1980-11-09,45.0,2590.26,Pós,0,Empresarial,761.62,2,Agência Física,True,2025-04-16,2027-04-16,730,1950,3560,0.29403225930987625,116561.7,0.37988437035477013,1
3569,M,2003-04-28,22.0,15502.4,Médio,1,Vida,890.9,1,Agência Física,False,2024-04-03,2026-04-03,730,9082,3569,0.057468521003199505,341052.8,0.2027868872149873,0
3570,O,1958-09-20,67.0,3747.34,Médio,2,Vida,1026.71,1,App,True,2024-11-11,2025-11-11,365,10021,3570,0.27398367908970095,251071.78,0.3554739364734995,1
3570,O,1958-09-20,67.0,3747.34,Médio,2,Saúde,687.02,3,Site,False,2025-01-18,2027-01-18,730,10832,3570,0.18333537922899978,251071.78,0.34714471097783917,1
3573,M,1989-09-22,36.0,15356.38,Técnico,1,Residencial,1364.4,3,App,False,2025-06-02,2027-06-02,730,4490,3573,0.08884906468842266,552829.68,0.2755779346004241,0
3574,F,1983-01-26,42.0,1671.28,Fundamental,2,Saúde,747.36,1,App,True,2025-04-07,2027-04-07,730,11188,3574,0.4471782107127471,70193.76,0.17330412968564546,0
3575,F,1972-09-14,53.0,14818.95,Superior,2,Vida,331.78,1,Corretor,False,2025-06-25,2025-12-22,180,580,3575,0.022388900698092646,785404.35,0.5878712826782561,1
3578,O,1987-02-19,38.0,5282.54,Técnico,0,Vida,248.2,2,Corretor,False,2025-04-04,2026-04-04,365,8508,3578,0.046984973137922284,200736.52,0.32365895396529626,1
3580,F,1961-03-30,64.0,10063.28,Superior,0,Empresarial,1246.29,1,Corretor,True,2025-05-02,2027-05-02,730,7201,3580,0.12384530689794977,644049.92,0.35237608627599337,1
3581,O,1967-02-20,58.0,14822.41,Médio,1,Residencial,1251.58,3,Agência Física,True,2025-02-09,2027-02-09,730,3287,3581,0.08443836056349811,859699.78,0.22111166428166948,0
3584,M,1967-08-29,58.0,19876.24,Fundamental,1,Auto,1197.72,1,Corretor,True,2023-08-11,2025-08-10,730,8518,3584,0.06025888196157825,1152821.92,0.44408065732121216,1
3587,F,2005-11-05,20.0,12497.41,Fundamental,2,Vida,429.13,3,Agência Física,True,2024-01-03,2026-01-02,730,5778,3587,0.03433751473305269,249948.2,0.33483945553977545,1
3589,O,1947-07-25,78.0,1761.4,Médio,1,Saúde,698.33,3,Site,True,2024-10-27,2026-10-27,730,7597,3589,0.3964630407630294,137389.2,0.1507574369654614,0
3589,O,1947-07-25,78.0,1761.4,Médio,1,Empresarial,244.22,2,Site,False,2025-03-10,2027-03-10,730,10951,3589,0.1386510730101056,137389.2,0.16312968344091813,0
3590,F,1990-01-01,35.0,16683.96,Pós,0,Saúde,642.83,3,App,False,2024-03-17,2026-03-17,730,598,3590,0.038529821457255954,583938.6,0.2636339708093373,0
3590,F,1990-01-01,35.0,16683.96,Pós,0,Auto,1070.53,2,Corretor,False,2025-05-31,2025-11-27,180,5827,3590,0.0641652221654811,583938.6,0.5438621280509246,1
3593,O,2003-01-06,22.0,13698.3,Fundamental,2,Residencial,693.43,1,App,False,2024-09-27,2026-09-27,730,614,3593,0.050621609980800536,301362.6,0.20630879011785377,0
3593,O,2003-01-06,22.0,13698.3,Fundamental,2,Auto,1053.02,1,Corretor,True,2024-08-06,2025-08-06,365,3425,3593,0.07687231262273421,301362.6,0.3526364394730565,1
3593,O,2003-01-06,22.0,13698.3,Fundamental,2,Auto,274.0,1,App,False,2024-06-18,2026-06-18,730,10330,3593,0.020002482059817642,301362.6,0.18788959319995976,0
3595,M,1993-05-17,32.0,6364.35,Fundamental,1,Auto,463.98,3,Agência Física,True,2025-01-25,2027-01-25,730,3022,3595,0.0729029673100945,203659.2,0.3203627252351941,1
3595,M,1993-05-17,32.0,6364.35,Fundamental,1,Residencial,894.16,2,Site,False,2024-05-05,2026-05-05,730,10551,3595,0.14049510162074683,203659.2,0.21300115687165858,0
3596,O,1991-02-14,34.0,12365.37,Pós,2,Residencial,1232.89,2,App,True,2024-08-21,2025-08-21,365,1227,3596,0.09970506341500497,420422.58,0.4712582670328977,1
3597,O,1988-09-18,37.0,15781.61,Técnico,1,Vida,673.94,1,Site,True,2025-05-08,2025-11-04,180,4108,3597,0.04270413474924295,583919.57,0.5466900385642008,1
3599,F,1979-04-07,46.0,5372.17,Fundamental,2,Saúde,976.82,1,App,True,2024-12-23,2026-12-23,730,9898,3599,0.1818296889338945,247119.82,0.3593542170632822,1
3603,O,1986-08-10,39.0,16433.84,Pós,2,Residencial,1144.15,3,Site,True,2024-04-02,2026-04-02,730,5457,3603,0.06962158570364564,640919.76,0.1905359471922032,0
3604,F,2002-01-24,23.0,7551.15,Técnico,2,Auto,102.03,3,Agência Física,False,2025-01-04,2026-01-04,365,3893,3604,0.013511849188534196,173676.45,0.3795319457230365,1
3604,F,2002-01-24,23.0,7551.15,Técnico,2,Vida,494.2,2,Agência Física,False,2025-04-05,2026-04-05,365,11813,3604,0.0654469848963403,173676.45,0.3209023697940703,1
3605,M,1998-10-27,27.0,5954.3,Pós,0,Vida,1217.3,3,Agência Física,False,2023-10-04,2025-10-03,730,6615,3605,0.2044404883865442,160766.1,0.2588683963066808,0
3605,M,1998-10-27,27.0,5954.3,Pós,0,Residencial,1063.03,2,Agência Física,True,2024-12-02,2025-12-02,365,10025,3605,0.1785314814503804,160766.1,0.4527970728416003,1
3606,F,1983-04-02,42.0,14565.52,Superior,0,Auto,578.63,3,Site,True,2025-05-18,2027-05-18,730,4571,3606,0.03972601046855862,611751.84,0.2010889222450644,0
3606,F,1983-04-02,42.0,14565.52,Superior,0,Saúde,579.37,2,Agência Física,False,2025-02-04,2026-02-04,365,6475,3606,0.039776815383178905,611751.84,0.4842515762841593,1
3610,F,1976-05-14,49.0,11868.99,Pós,2,Vida,538.09,3,Corretor,True,2024-08-28,2025-08-28,365,3195,3610,0.045335786785564734,581580.51,0.4728939443065371,1
3610,F,1976-05-14,49.0,11868.99,Pós,2,Empresarial,1225.28,1,Site,False,2024-09-04,2025-09-04,365,5548,3610,0.10323372081364969,581580.51,0.39317707028889143,1
3612,F,1944-11-16,81.0,13563.7,Médio,1,Saúde,273.35,3,App,False,2025-05-09,2025-11-05,180,319,3612,0.020153055582178905,1098659.7,0.44415119221370714,1
3612,F,1944-11-16,81.0,13563.7,Médio,1,Auto,966.75,1,Agência Física,True,2024-02-25,2026-02-24,730,4939,3612,0.0712747996490633,1098659.7,0.19030465623752923,0
3612,F,1944-11-16,81.0,13563.7,Médio,1,Auto,445.3,2,Agência Física,True,2024-02-06,2026-02-05,730,7368,3612,0.032830274924983596,1098659.7,0.14835699490335913,0
3614,F,2004-12-17,21.0,5454.93,Técnico,0,Auto,1416.44,1,Agência Física,True,2024-09-02,2025-09-02,365,2249,3614,0.25966236047025354,114553.53,0.20763298265241,0
3614,F,2004-12-17,21.0,5454.93,Técnico,0,Saúde,1304.51,2,Site,False,2023-11-30,2025-11-29,730,11598,3614,0.2391433070635187,114553.53,0.13659570891211395,0
3616,O,1962-03-24,63.0,19915.61,Médio,0,Auto,591.58,2,Site,True,2025-05-24,2026-05-24,365,11103,3616,0.0297043374518782,1254683.43,0.320817222380621,1
3621,F,1944-12-29,81.0,8868.44,Superior,2,Empresarial,818.63,1,App,False,2023-12-05,2025-12-04,730,6389,3621,0.09230823008330664,718343.64,0.45767623258776513,1
3623,M,1996-07-08,29.0,17468.93,Pós,0,Saúde,1096.19,3,App,True,2024-09-01,2026-09-01,730,5855,3623,0.0627508382024543,506598.97,0.2910037865143986,0
3623,M,1996-07-08,29.0,17468.93,Pós,0,Residencial,144.24,2,Agência Física,False,2025-06-01,2027-06-01,730,11082,3623,0.008256945330938988,506598.97,0.18498442457178074,0
3624,O,1981-03-20,44.0,9907.89,Médio,1,Auto,1117.27,3,App,False,2025-02-17,2025-08-16,180,9316,3624,0.1127656847219741,435947.16,0.4684403100418843,1
3624,O,1981-03-20,44.0,9907.89,Médio,1,Auto,505.87,3,Agência Física,True,2024-01-30,2026-01-29,730,11286,3624,0.051057288686087554,435947.16,0.19095955431964354,0
3625,O,1972-11-24,53.0,17686.33,Técnico,0,Vida,431.83,2,Site,True,2025-02-01,2025-07-31,180,7462,3625,0.024416032042826295,937375.49,0.5066285270681993,1
3626,M,1969-01-12,56.0,2206.58,Fundamental,4,Residencial,160.39,2,Agência Física,False,2023-09-28,2025-09-27,730,1083,3626,0.07268714481233401,123568.48,0.06887279190477631,0
3628,M,1956-07-31,69.0,3032.26,Fundamental,5,Vida,1477.4,3,Site,True,2025-06-12,2027-06-12,730,9325,3628,0.48722734857828814,209225.94,0.1168554957767909,0
3630,M,1984-11-14,41.0,17370.97,Superior,2,Residencial,608.2,2,Corretor,True,2023-12-09,2025-12-08,730,161,3630,0.03501243741713905,712209.77,0.17913967813912235,0
3630,M,1984-11-14,41.0,17370.97,Superior,2,Empresarial,703.43,2,Site,True,2025-05-10,2026-05-10,365,1901,3630,0.040494572266258015,712209.77,0.313168597523672,1
3630,M,1984-11-14,41.0,17370.97,Superior,2,Residencial,333.2,2,App,False,2023-08-05,2025-08-04,730,9590,3630,0.019181427404456976,712209.77,0.20406758491860288,0
3632,O,1966-01-08,59.0,17192.26,Superior,0,Residencial,809.8,2,App,True,2025-04-16,2025-10-13,180,2327,3632,0.04710259151501897,1014343.34,0.5651226201224681,1
3634,F,1996-02-16,29.0,11052.3,Pós,2,Residencial,999.84,1,Corretor,False,2024-08-15,2025-08-15,365,2627,3634,0.09046442821856084,320516.7,0.46785083830351626,1
3634,F,1996-02-16,29.0,11052.3,Pós,2,Empresarial,715.08,2,Agência Física,True,2024-06-19,2026-06-19,730,4853,3634,0.06469965527537255,320516.7,0.2241924495472217,0
3637,M,1963-11-25,62.0,9702.88,Superior,0,Vida,1067.45,1,Agência Física,False,2023-11-13,2025-11-12,730,4860,3637,0.1100137278828554,601578.56,0.21539964646085819,0
3639,O,1995-12-23,30.0,15316.33,Fundamental,2,Vida,361.57,1,Agência Física,False,2025-07-07,2027-07-07,730,11174,3639,0.023606830095721364,459489.9,0.17260090351521096,0
3643,O,1965-07-07,60.0,3098.73,Superior,1,Residencial,533.19,3,Site,True,2024-12-08,2025-12-08,365,9340,3643,0.17206726626714816,185923.8,0.5072704930672619,1
3644,O,1981-09-06,44.0,19366.66,Médio,1,Residencial,1069.2,1,Site,False,2025-04-17,2027-04-17,730,1695,3644,0.055208280622471816,852133.04,0.2536588575055068,0
3644,O,1981-09-06,44.0,19366.66,Médio,1,Empresarial,373.97,2,Corretor,True,2025-02-11,2026-02-11,365,3327,3644,0.019309989435452472,852133.04,0.2190293310865398,0
3644,O,1981-09-06,44.0,19366.66,Médio,1,Auto,930.86,2,Corretor,False,2025-01-01,2026-01-01,365,5274,3644,0.0480650767866013,852133.04,0.18853701874236578,0
3646,M,1944-11-15,81.0,17728.17,Médio,1,Vida,1064.65,1,Agência Física,False,2024-04-22,2026-04-22,730,1410,3646,0.06005413982379456,1435981.77,0.16301941431570163,0
3646,M,1944-11-15,81.0,17728.17,Médio,1,Empresarial,1169.92,2,Corretor,True,2025-04-26,2025-10-23,180,8795,3646,0.06599214696158712,1435981.77,0.35132688540014795,1
3649,O,1976-03-22,49.0,6810.92,Superior,2,Vida,1389.73,1,Agência Física,True,2023-07-31,2025-07-30,730,4107,3649,0.20404438754235846,333735.08,0.2931762289534497,0
3650,O,1968-03-26,57.0,7337.51,Médio,2,Auto,437.27,3,App,True,2025-03-04,2025-08-31,180,10954,3650,0.059593785902847154,418238.07,0.45572592865396716,1
3653,M,1956-03-30,69.0,10562.88,Técnico,0,Saúde,1086.98,3,Corretor,True,2025-06-16,2027-06-16,730,9861,3653,0.10290564694477264,728838.72,0.33741719162695977,1
3654,F,1963-10-08,62.0,15788.86,Técnico,2,Vida,1348.25,1,Agência Física,True,2025-06-16,2026-06-16,365,4811,3654,0.08539248558793985,978909.32,0.35631153306349395,1
3657,M,1992-07-09,33.0,19884.48,Pós,0,Residencial,1343.68,1,Agência Física,True,2024-12-17,2026-12-17,730,9301,3657,0.06757430920999694,656187.84,0.11594713198434109,0
3660,O,1989-12-15,36.0,16194.46,Fundamental,0,Empresarial,114.77,1,Agência Física,False,2025-05-11,2027-05-11,730,9253,3660,0.0070869914773323715,583000.56,0.20117854411525946,0
3661,M,1945-12-01,80.0,6276.96,Pós,1,Residencial,1078.64,3,Site,False,2024-07-15,2026-07-15,730,1171,3661,0.17184114603247433,502156.8,0.28007467450137996,0
3661,M,1945-12-01,80.0,6276.96,Pós,1,Residencial,506.04,2,Site,False,2025-03-07,2026-03-07,365,2686,3661,0.08061864341974459,502156.8,0.4252962862922208,1
3663,O,2003-03-14,22.0,4948.87,Médio,0,Saúde,703.09,3,Corretor,False,2024-07-04,2026-07-04,730,124,3663,0.1420708161661147,108875.14,0.40888366588056824,1
3664,O,1972-01-22,53.0,7475.33,Técnico,1,Auto,558.22,1,App,False,2025-04-29,2026-04-29,365,6137,3664,0.07467496418218326,396192.49,0.3812299952235236,1
3666,O,1960-09-28,65.0,3435.34,Superior,1,Auto,870.36,3,App,False,2024-12-07,2026-12-07,730,7274,3666,0.2533548353292542,223297.1,0.2584349413896887,0
3668,F,1960-06-14,65.0,13485.8,Fundamental,2,Saúde,1025.76,1,App,True,2024-09-29,2025-09-29,365,3551,3668,0.07606222841803971,876577.0,0.48572217220183495,1
3668,F,1960-06-14,65.0,13485.8,Fundamental,2,Saúde,245.82,1,Agência Física,False,2025-07-05,2026-07-05,365,3950,3668,0.018228062109774727,876577.0,0.2790639107318146,0
3668,F,1960-06-14,65.0,13485.8,Fundamental,2,Residencial,492.35,3,Corretor,True,2025-06-06,2026-06-06,365,9441,3668,0.03650877219000727,876577.0,0.43201260283279375,1
3670,M,2005-08-01,20.0,15412.84,Pós,0,Residencial,1337.79,2,Site,False,2023-08-07,2025-08-06,730,6557,3670,0.08679711201829124,308256.8,0.19853578555772963,0
3671,O,1977-12-10,48.0,9944.25,Técnico,1,Vida,446.83,2,Agência Física,False,2024-03-09,2026-03-09,730,5014,3671,0.04493350428639666,477324.0,0.23536985692388618,0
3671,O,1977-12-10,48.0,9944.25,Técnico,1,Empresarial,382.41,3,Corretor,False,2024-05-17,2026-05-17,730,6839,3671,0.03845538879251829,477324.0,0.3152026746178159,1
3675,M,1967-04-30,58.0,19459.16,Médio,2,Residencial,628.86,1,Corretor,False,2024-10-20,2026-10-20,730,7247,3675,0.032316913988065264,1128631.28,0.1666228502167635,0
3682,M,1986-11-03,39.0,7221.56,Médio,0,Saúde,397.37,1,Agência Física,False,2023-10-19,2025-10-18,730,2162,3682,0.05502550695417611,281640.84,0.26734510524766775,0
3685,M,2006-04-16,19.0,7073.72,Fundamental,2,Saúde,1232.89,3,Corretor,True,2025-04-26,2027-04-26,730,1373,3685,0.17429160328653098,134400.68,0.3550584706869626,1
3686,M,1960-04-24,65.0,17368.6,Pós,3,Residencial,869.36,1,Corretor,True,2024-10-22,2026-10-22,730,9796,3686,0.0500535449028707,1128959.0,0.249828198176663,0
3687,O,1973-02-04,52.0,6027.55,Técnico,1,Auto,1125.04,3,Corretor,False,2025-05-30,2026-05-30,365,1212,3687,0.18664963376496255,313432.6,0.301355997154425,1
3687,O,1973-02-04,52.0,6027.55,Técnico,1,Auto,1148.82,2,Site,False,2025-06-13,2027-06-13,730,2712,3687,0.1905948519713648,313432.6,0.18401397903686292,0
3687,O,1973-02-04,52.0,6027.55,Técnico,1,Residencial,1296.77,1,App,False,2024-11-30,2026-11-30,730,4163,3687,0.2151404799628373,313432.6,0.27086036097863697,0
3687,O,1973-02-04,52.0,6027.55,Técnico,1,Residencial,420.47,2,Site,False,2024-08-18,2026-08-18,730,5165,3687,0.06975802772270658,313432.6,0.2617801673559556,0
3688,F,2000-09-19,25.0,1591.48,Médio,2,Saúde,399.08,3,Corretor,False,2025-02-26,2026-02-26,365,6984,3688,0.2507602985899917,39787.0,0.23075283093735147,0
3688,F,2000-09-19,25.0,1591.48,Médio,2,Empresarial,1249.66,1,Agência Física,False,2025-06-02,2027-06-02,730,8791,3688,0.7852187900570539,39787.0,0.10189986933882719,0
3688,F,2000-09-19,25.0,1591.48,Médio,2,Auto,489.7,3,Site,False,2024-09-26,2026-09-26,730,7860,3688,0.3077010078668912,39787.0,0.07559338033592788,0
3689,M,1984-05-13,41.0,10209.81,Pós,0,Vida,742.75,2,Site,True,2025-02-04,2026-02-04,365,11553,3689,0.07274866035704876,418602.21,0.4296804039801065,1
3695,O,1976-09-22,49.0,15197.94,Técnico,3,Empresarial,745.81,2,App,False,2025-01-12,2027-01-12,730,5440,3695,0.04907309806460612,744699.06,0.28871236343793844,0
3696,M,1963-10-29,62.0,17883.38,Médio,2,Residencial,772.18,2,App,True,2024-09-18,2025-09-18,365,4608,3696,0.043178638490039355,1108769.56,0.3866825078927993,1
3696,M,1963-10-29,62.0,17883.38,Médio,2,Saúde,906.79,2,Corretor,True,2025-01-31,2025-07-30,180,8970,3696,0.05070573907169674,1108769.56,0.5043217543400482,1
3698,M,1976-09-03,49.0,12795.48,Pós,1,Vida,610.82,1,Agência Física,False,2023-09-20,2025-09-19,730,2801,3698,0.04773716968804609,626978.52,0.2826431991460387,0
3699,M,1945-09-13,80.0,13443.18,Médio,2,Residencial,1033.46,1,Agência Física,False,2025-06-18,2025-12-15,180,9615,3699,0.0768761557905198,1075454.4,0.7925099766719064,1
3700,M,1972-07-17,53.0,2318.59,Superior,0,Empresarial,1456.26,1,Site,False,2025-01-31,2026-01-31,365,1378,3700,0.6280799968946644,122885.27,0.2622816995094443,0
3701,M,2002-03-14,23.0,7782.35,Médio,2,Auto,184.36,2,Corretor,False,2025-06-22,2026-06-22,365,2121,3701,0.023689502528156662,178994.05,0.3275701086781405,1
3701,M,2002-03-14,23.0,7782.35,Médio,2,Auto,1438.75,1,Agência Física,True,2024-08-25,2025-08-25,365,7630,3701,0.18487346367099913,178994.05,0.36659970574983297,1
3701,M,2002-03-14,23.0,7782.35,Médio,2,Auto,906.19,1,Site,False,2025-06-07,2026-06-07,365,8990,3701,0.11644169177690543,178994.05,0.4142079641447722,1
3702,M,1948-04-18,77.0,6771.84,Pós,2,Auto,433.07,1,Site,False,2024-10-07,2025-10-07,365,9621,3702,0.06395159956525848,521431.68,0.36947079466329347,1
3702,M,1948-04-18,77.0,6771.84,Pós,2,Residencial,948.03,2,Agência Física,True,2025-02-07,2026-02-07,365,8901,3702,0.13999592429827049,521431.68,0.449253788313651,1
3705,M,1960-07-31,65.0,10101.07,Fundamental,2,Saúde,1143.81,2,Agência Física,False,2024-09-29,2025-09-29,365,8115,3705,0.11323651850744525,656569.55,0.32176082104824333,1
3707,M,1954-10-22,71.0,4476.35,Médio,0,Auto,818.14,1,Site,True,2025-03-14,2027-03-14,730,3601,3707,0.18276944385492644,317820.85,0.33767103334699355,1
3707,M,1954-10-22,71.0,4476.35,Médio,0,Residencial,663.35,3,Corretor,True,2025-01-19,2027-01-19,730,11569,3707,0.14818993152903592,317820.85,0.25058068859940325,0
3708,O,1957-03-26,68.0,8603.82,Pós,1,Auto,173.2,2,Site,False,2025-03-19,2025-09-15,180,4223,3708,0.02013059315513342,585059.76,0.2503358892872744,0
3708,O,1957-03-26,68.0,8603.82,Pós,1,Saúde,298.13,3,Site,True,2024-06-22,2026-06-22,730,4175,3708,0.034650887628983405,585059.76,0.1861777617191458,0
3708,O,1957-03-26,68.0,8603.82,Pós,1,Residencial,167.47,1,Agência Física,False,2023-08-28,2025-08-27,730,5216,3708,0.019464609905832524,585059.76,0.1648097753545454,0
3711,O,1985-11-24,40.0,3645.23,Pós,1,Vida,240.79,1,Agência Física,False,2025-03-15,2025-09-11,180,3676,3711,0.06605618849839379,145809.2,0.5354235415140038,1
3715,F,2006-04-24,19.0,17600.81,Fundamental,2,Vida,1305.32,1,Corretor,False,2024-09-24,2025-09-24,365,30,3715,0.074162495930585,334415.39,0.18377674456614876,0
3715,F,2006-04-24,19.0,17600.81,Fundamental,2,Saúde,549.81,2,Site,False,2024-03-22,2026-03-22,730,3253,3715,0.031237766898227978,334415.39,0.13018664517118195,0
3715,F,2006-04-24,19.0,17600.81,Fundamental,2,Empresarial,944.97,1,Corretor,True,2023-12-31,2025-12-30,730,9605,3715,0.0536890063582301,334415.39,0.12950127071212855,0
3715,F,2006-04-24,19.0,17600.81,Fundamental,2,Empresarial,1302.22,3,Corretor,True,2024-01-12,2026-01-11,730,11903,3715,0.07398636767285142,334415.39,0.2505601469084634,0
3716,M,1958-05-22,67.0,7736.64,Técnico,1,Residencial,1310.43,2,App,False,2024-08-20,2026-08-20,730,6324,3716,0.1693797307358233,518354.88,0.3228119684153379,1
3717,M,1956-01-01,69.0,11025.58,Técnico,3,Saúde,237.95,3,App,True,2025-01-31,2025-07-30,180,744,3717,0.02158163107972551,760765.02,0.535008980376207,1
3717,M,1956-01-01,69.0,11025.58,Técnico,3,Vida,1046.1,2,Corretor,True,2024-12-16,2026-12-16,730,10917,3717,0.09487936235554048,760765.02,0.2904854594230065,0
3718,F,1962-12-02,63.0,9545.43,Pós,2,Residencial,735.24,2,Site,False,2024-09-15,2025-09-15,365,4203,3718,0.07702534092230523,601362.09,0.46872157331083736,1
3720,F,1975-02-18,50.0,2426.36,Técnico,3,Auto,1391.8,2,Corretor,False,2024-04-23,2026-04-23,730,1543,3720,0.573616446034389,121318.0,0.10416397810477113,0
3721,F,1977-05-20,48.0,6168.05,Superior,1,Vida,1235.91,2,Corretor,False,2025-06-22,2027-06-22,730,3984,3721,0.20037288932482714,296066.4,0.31757826880299267,1
3723,F,1983-06-07,42.0,4806.47,Superior,2,Vida,620.36,1,Corretor,False,2025-06-22,2025-12-19,180,2106,3723,0.12906769417056593,201871.74,0.6064724604119821,1
3723,F,1983-06-07,42.0,4806.47,Superior,2,Saúde,1459.64,2,Site,False,2025-06-30,2025-12-27,180,6033,3723,0.3036823281951203,201871.74,0.45865250800795165,1
3724,M,1982-06-05,43.0,9765.25,Superior,1,Residencial,90.09,3,Agência Física,False,2025-03-04,2025-08-31,180,4594,3724,0.009225570261898058,419905.75,0.40445104288225936,1
3725,M,1956-10-15,69.0,12521.91,Superior,0,Vida,517.1,1,Agência Física,False,2025-01-27,2027-01-27,730,1354,3725,0.041295617042447996,864011.79,0.1709114942188816,0
3727,M,1959-02-25,66.0,3054.87,Fundamental,3,Vida,1435.99,1,Site,False,2025-03-01,2026-03-01,365,6312,3727,0.47006582931515906,201621.42,0.2122697532837146,0
3727,M,1959-02-25,66.0,3054.87,Fundamental,3,Vida,780.49,1,Corretor,True,2025-06-05,2025-12-02,180,10745,3727,0.25549041366735736,201621.42,0.5872313220677212,1
3732,M,1947-04-04,78.0,4214.88,Fundamental,1,Residencial,1113.07,3,Site,False,2025-06-15,2026-06-15,365,3484,3732,0.2640810651786053,328760.64,0.34897236377778845,1
3734,O,2002-06-28,23.0,15361.44,Pós,1,Residencial,603.03,3,App,True,2024-09-26,2025-09-26,365,4060,3734,0.039256085366996846,353313.12,0.3877642284031965,1
3736,O,1975-12-14,50.0,15239.67,Fundamental,0,Vida,256.05,2,Agência Física,False,2024-10-31,2025-10-31,365,3500,3736,0.016801544915342654,761983.5,0.2661999811999954,0
3737,F,1954-12-29,71.0,19355.46,Médio,4,Empresarial,1026.26,3,Site,False,2024-09-06,2025-09-06,365,815,3737,0.05302173133575745,1374237.66,0.19042619363462518,0
3739,O,1955-08-02,70.0,17303.51,Médio,3,Residencial,1062.44,3,Agência Física,True,2024-04-15,2026-04-15,730,4893,3739,0.06140025925375834,1211245.7,0.20682680863003597,0
3742,O,1982-03-23,43.0,13921.63,Técnico,3,Empresarial,964.41,3,Corretor,False,2024-10-26,2025-10-26,365,6482,3742,0.06927421573479542,598630.09,0.5251358797518703,1
3743,M,1945-05-17,80.0,14046.85,Superior,2,Auto,123.5,3,Corretor,False,2024-12-25,2026-12-25,730,72,3743,0.008792006748844047,1123748.0,0.13063385351456963,0
3744,F,1950-06-09,75.0,5332.02,Pós,1,Saúde,380.58,1,Corretor,False,2025-05-11,2027-05-11,730,9173,3744,0.07137632642038103,399901.5,0.32833333679131393,1
3745,M,2001-10-11,24.0,6583.22,Pós,1,Residencial,305.45,1,Corretor,True,2025-04-22,2026-04-22,365,10638,3745,0.04639826710940847,157997.28,0.4917578837825414,1
3746,O,1966-12-07,59.0,7385.95,Médio,2,Auto,221.0,2,App,True,2024-10-13,2025-10-13,365,5389,3746,0.029921675613834374,435771.05,0.2432148400882402,0
3747,M,1987-11-27,38.0,14616.66,Médio,0,Empresarial,918.11,1,Agência Física,True,2024-10-17,2026-10-17,730,10425,3747,0.06281257140824238,555433.08,0.2369465187271605,0
